2009.07.13,20:45,1.39717,1.39821,1.39652,1.39717,1003
2009.07.13,21:00,1.39716,1.39891,1.39709,1.39862,850
2009.07.13,21:15,1.39863,1.39899,1.39827,1.39843,753
2009.07.13,21:30,1.39844,1.39969,1.39787,1.39957,1003
2009.07.13,21:45,1.39954,1.40004,1.39892,1.39957,895
2009.07.13,22:00,1.39959,1.39991,1.39911,1.39918,370
2009.07.13,22:15,1.39917,1.39917,1.39851,1.39852,372
2009.07.13,22:30,1.39856,1.39903,1.39845,1.39881,342
2009.07.13,22:45,1.39880,1.39880,1.39751,1.39770,399
2009.07.13,23:00,1.39769,1.39789,1.39752,1.39766,195
2009.07.13,23:15,1.39772,1.39789,1.39755,1.39786,182
2009.07.13,23:30,1.39787,1.39821,1.39770,1.39798,210
2009.07.13,23:45,1.39797,1.39910,1.39774,1.39871,376
2009.07.14,00:00,1.39872,1.39931,1.39817,1.39832,295
2009.07.14,00:15,1.39831,1.39863,1.39819,1.39847,165
2009.07.14,00:30,1.39843,1.39960,1.39835,1.39928,333
2009.07.14,00:45,1.39925,1.39975,1.39842,1.39853,434
2009.07.14,01:00,1.39852,1.40003,1.39852,1.40001,458
2009.07.14,01:15,1.40001,1.40044,1.39949,1.39949,444
2009.07.14,01:30,1.39950,1.40042,1.39943,1.39982,373
2009.07.14,01:45,1.39979,1.40046,1.39882,1.40039,603
2009.07.14,02:00,1.40034,1.40054,1.39934,1.39976,765
2009.07.14,02:15,1.39977,1.40033,1.39953,1.39996,700
2009.07.14,02:30,1.40002,1.40068,1.39993,1.40000,497
2009.07.14,02:45,1.40001,1.40002,1.39765,1.39804,1138
2009.07.14,03:00,1.39802,1.39809,1.39711,1.39728,673
2009.07.14,03:15,1.39726,1.39785,1.39703,1.39705,644
2009.07.14,03:30,1.39706,1.39748,1.39678,1.39719,543
2009.07.14,03:45,1.39719,1.39829,1.39719,1.39818,544
2009.07.14,04:00,1.39820,1.39825,1.39715,1.39716,648
2009.07.14,04:15,1.39715,1.39756,1.39643,1.39659,563
2009.07.14,04:30,1.39660,1.39703,1.39615,1.39620,539
2009.07.14,04:45,1.39617,1.39659,1.39598,1.39617,423
2009.07.14,05:00,1.39616,1.39699,1.39616,1.39672,516
2009.07.14,05:15,1.39671,1.39719,1.39660,1.39717,579
2009.07.14,05:30,1.39720,1.39796,1.39717,1.39776,582
2009.07.14,05:45,1.39777,1.39853,1.39747,1.39828,510
2009.07.14,06:00,1.39831,1.39836,1.39742,1.39742,567
2009.07.14,06:15,1.39745,1.39807,1.39708,1.39801,490
2009.07.14,06:30,1.39802,1.39878,1.39781,1.39809,757
2009.07.14,06:45,1.39813,1.39869,1.39783,1.39830,757
2009.07.14,07:00,1.39830,1.39840,1.39734,1.39749,672
2009.07.14,07:15,1.39751,1.39854,1.39737,1.39796,924
2009.07.14,07:30,1.39795,1.39822,1.39742,1.39791,708
2009.07.14,07:45,1.39788,1.39942,1.39785,1.39906,801
2009.07.14,08:00,1.39907,1.40039,1.39894,1.40021,1142
2009.07.14,08:15,1.40020,1.40138,1.39915,1.40137,1332
2009.07.14,08:30,1.40136,1.40141,1.39869,1.39887,1442
